kategori,arama_niyeti,niyet_tanimi,source_id,kaynak_adi,ornek_kayit,ornek_kayit_basligi,kanit_gerekcesi,beklenen_benzersiz_katki,alinabilen_alan,bagimsizlik_grubu,dil_pazar,tazelik,erisim_kisiti,fallback,aday_sorgu_yuzeyi,incelenen_belge_sayisi
fintech,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0437,Bank for International Settlements,doc-ee403382ae98 · https://www.bis.org/acout/banking/customers,Banking customers | Bank for International Settlements,"use_case yüzeyi olarak çekildi, 9134 karakter metin","Finans ve fintech dikeyi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0437,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Companies House,local_index · yerel dizinde 1 adres (ağsız arama),1
fintech,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0439,Open Banking UK,doc-ee2a04655e40 · https://www.openbanking.org.uk/case-studies/,Case studies - Open Banking,"use_case yüzeyi olarak çekildi, 14834 karakter metin","Finans ve fintech dikeyi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0439,en · pazar global,sayfa yayın tarihi beyan ediyor (en yeni 2022-09-23),"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Companies House,local_index · yerel dizinde 54 adres (ağsız arama),1
gayrimenkul,dissatisfaction,Mevcut çözümlerle ilgili şikâyet ve eksikler,source-0471,Rightmove,doc-9db4648c73a0 · https://www.rightmove.co.uk/reviews,Rightmove - We couldn’t find the place you were looking for.,"dissatisfaction yüzeyi olarak çekildi, 2858 karakter metin","Gayrimenkul ve inşaat dikeyi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0471,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",(bağımsız yedek YOK),local_index · yerel dizinde 539 adres (ağsız arama),1
gayrimenkul,existing_alternatives,"Bugün hangi ürün, yöntem veya workaround kullanıldığı",source-0479,Emlakjet,doc-6ee72419332a · https://www.emlakjet.com/danismanlar,Emlak Danışmanları | Emlakjet,"existing_alternatives yüzeyi olarak çekildi, 12613 karakter metin","Gayrimenkul ve inşaat dikeyi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0479,tr · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",(bağımsız yedek YOK),fulltext · tam metin elde (1357662 bayt),1
gayrimenkul,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0470,Trulia,"doc-8a2c1ce90577 · https://www.trulia.com/for_rent/Atlanta,GA/","Apartments For Rent in Atlanta, GA - 11,840 Rentals | Trulia","fiyat = $2,526","Gayrimenkul ve inşaat dikeyi · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0470,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Seloger,local_index · yerel dizinde 282 adres (ağsız arama),1
gayrimenkul,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0475,Seloger,doc-ebdb18780434 · https://www.seloger.com/annonces/achat/appartement/angouleme-16/223692559.htm,Vente Appartement 4 pièces Angoulême - Appartement F4/T4/4 pièces 81 m² 139500€ ,fiyat = € 02,"Gayrimenkul ve inşaat dikeyi · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0475,fr · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-03,"arşiv kopyası (Common Crawl), canlı değil · erişim anlığı 2026-09-03 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Trulia,fulltext · tam metin elde (342956 bayt),1
gayrimenkul,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0479,Emlakjet,doc-dfa30ff7907a · https://www.emlakjet.com/kiralik-arsa,Kiralık Arsa Fiyatları ve İlanları | Emlakjet,fiyat = ₺ 70.000,"Gayrimenkul ve inşaat dikeyi · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0479,tr · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Trulia,fulltext · tam metin elde (1357662 bayt),1
gayrimenkul,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0479,Emlakjet,doc-c0b538aa369b · https://www.emlakjet.com/emlak-piyasasi/demografi,Türkiye Demografi Analizi ve Yaşam Verileri | Emlakjet,"problem_demand yüzeyi olarak çekildi, 9481 karakter metin","Gayrimenkul ve inşaat dikeyi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0479,tr · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",U.S. Census Building Permits,fulltext · tam metin elde (1357662 bayt),1
gayrimenkul,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0484,U.S. Census Building Permits,doc-0f838b39b8cc · https://www.census.gov/data/academy/topics/2020-census.html,2020 Census Resources,"problem_demand yüzeyi olarak çekildi, 16536 karakter metin","Gayrimenkul ve inşaat dikeyi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0361,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Emlakjet,local_index · yerel dizinde 14 adres (ağsız arama),1
gelistirici-araci,competitor_discovery,Doğrudan ve dolaylı rakip adayları,source-0020,SourceForge,doc-65997616edf3 · https://sourceforge.net/directory/,Compare Open Source Software,surum = 1.0.0,"bu hücrede yalnız burada: engagement_yorum_sayisi, issue_sayisi, repo_yolu","engagement_indirme_sayisi, engagement_yorum_sayisi, issue_sayisi, repo_yolu, surum",grup-source-0020,en · pazar global,sayfa yayın tarihi beyan ediyor (en yeni 2026-04-15),"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",DZone,local_index · yerel dizinde 123 adres (ağsız arama),2
gelistirici-araci,competitor_discovery,Doğrudan ve dolaylı rakip adayları,source-0033,DZone,doc-681dcd544185 · https://dzone.com/integration,Integration Resources,surum = 56.0,"bu hücrede yalnız burada: fiyat, paket_adi","fiyat, paket_adi, surum",grup-source-0033,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",SourceForge,local_index · yerel dizinde 5 adres (ağsız arama),1
gelistirici-araci,competitor_discovery,Doğrudan ve dolaylı rakip adayları,source-0035,Slashdot,doc-421a4faf8222 · https://slashdot.org/,"Slashdot: News for nerds, stuff that matters, & software",engagement_indirme_sayisi = 2.2B,"Yazılım geliştirici ve teknik topluluklar · alanları başka kaynakta da var, çapraz doğrulama değeri",engagement_indirme_sayisi,grup-source-0035,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-02,"erişim anlığı 2026-09-02 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",SourceForge,fulltext · tam metin elde (281496 bayt),2
gelistirici-araci,competitor_discovery,Doğrudan ve dolaylı rakip adayları,source-0038,Docker Hub,doc-95ca856eaadd · https://hub.docker.com/categories/api-management,API management | Docker Hub,"competitor_discovery yüzeyi olarak çekildi, 3920 karakter metin","Yazılım geliştirici ve teknik topluluklar · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0038,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",SourceForge,site_search · https://hub.docker.com/search?q=,1
gelistirici-araci,competitor_discovery,Doğrudan ve dolaylı rakip adayları,source-0041,RubyGems,doc-553db2de4c91 · https://rubygems.org/,RubyGems.org | your community gem host,"engagement_indirme_sayisi = 261,686,774,469","Yazılım geliştirici ve teknik topluluklar · alanları başka kaynakta da var, çapraz doğrulama değeri",engagement_indirme_sayisi,grup-source-0041,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-08-10,"erişim anlığı 2026-08-10 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",SourceForge,opensearch · https://rubygems.org/opensearch.xml,1
gelistirici-araci,dissatisfaction,Mevcut çözümlerle ilgili şikâyet ve eksikler,source-0020,SourceForge,doc-65997616edf3 · https://sourceforge.net/directory/,Compare Open Source Software,engagement_yorum_sayisi = 225,"bu hücrede yalnız burada: engagement_indirme_sayisi, engagement_yorum_sayisi, issue_sayisi, repo_yolu, surum","engagement_indirme_sayisi, engagement_yorum_sayisi, issue_sayisi, repo_yolu, surum",grup-source-0020,en · pazar global,sayfa yayın tarihi beyan ediyor (en yeni 2026-04-15),"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Codeberg,local_index · yerel dizinde 123 adres (ağsız arama),3
gelistirici-araci,dissatisfaction,Mevcut çözümlerle ilgili şikâyet ve eksikler,source-0021,Codeberg,doc-113f83ef0d49 · https://codeberg.org/Codeberg/Community/issues,Issues - Codeberg/Community - Codeberg.org,engagement_yildiz = 63,bu hücrede yalnız burada: engagement_yildiz,engagement_yildiz,grup-source-0021,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",SourceForge,fulltext · tam metin elde (34564 bayt),1
gelistirici-araci,dissatisfaction,Mevcut çözümlerle ilgili şikâyet ve eksikler,source-0029,Dev.to,doc-a3c74e0329f8 · https://dev.to/t/reviews,Reviews - DEV Community,"dissatisfaction yüzeyi olarak çekildi, 6466 karakter metin",bu hücrede yalnız burada: fiyat,fiyat,grup-source-0029,en · pazar global,sayfa yayın tarihi beyan ediyor (en yeni 2026-09-11),"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",SourceForge,opensearch · https://dev.to/open-search.xml,1
gelistirici-araci,dissatisfaction,Mevcut çözümlerle ilgili şikâyet ve eksikler,source-0030,Hashnode,doc-6aa8fb97dccf · https://hashnode.com/tag/review,#review articles | Hashnode,"dissatisfaction yüzeyi olarak çekildi, 4584 karakter metin","Yazılım geliştirici ve teknik topluluklar · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0030,en · pazar global,sayfa yayın tarihi beyan ediyor (en yeni 2026-04-14),"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",SourceForge,site_search · https://hashnode.com/search?q=,1
gelistirici-araci,existing_alternatives,"Bugün hangi ürün, yöntem veya workaround kullanıldığı",source-0030,Hashnode,doc-2a84db52aee6 · https://hashnode.com/alternatives,"Hashnode vs Medium, WordPress, Substack & more | Hashnode","existing_alternatives yüzeyi olarak çekildi, 1453 karakter metin","Yazılım geliştirici ve teknik topluluklar · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0030,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",(bağımsız yedek YOK),site_search · https://hashnode.com/search?q=,1
gelistirici-araci,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0020,SourceForge,doc-d4710c307dbe · https://sourceforge.net/software/vendors/pricing/,SourceForge Business Software Listing Plans and Pricing,"observed_market_pricing yüzeyi olarak çekildi, 4981 karakter metin","Yazılım geliştirici ve teknik topluluklar · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0020,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Dev.to,local_index · yerel dizinde 123 adres (ağsız arama),1
gelistirici-araci,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0029,Dev.to,doc-a3c74e0329f8 · https://dev.to/t/reviews,Reviews - DEV Community,fiyat = $200,"Yazılım geliştirici ve teknik topluluklar · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0029,en · pazar global,sayfa yayın tarihi beyan ediyor (en yeni 2026-09-11),"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",SourceForge,opensearch · https://dev.to/open-search.xml,1
gelistirici-araci,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0033,DZone,doc-681dcd544185 · https://dzone.com/integration,Integration Resources,fiyat = $5.,"bu hücrede yalnız burada: paket_adi, surum","fiyat, paket_adi, surum",grup-source-0033,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",SourceForge,local_index · yerel dizinde 5 adres (ağsız arama),1
gelistirici-araci,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0046,Homebrew Formulae,doc-e50e2861d94f · https://formulae.brew.sh/cask/plan,Homebrew Formulae: plan,"observed_market_pricing yüzeyi olarak çekildi, 638 karakter metin","Yazılım geliştirici ve teknik topluluklar · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0046,dil belirlenemedi · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",SourceForge,local_index · yerel dizinde 16352 adres (ağsız arama),1
gelistirici-araci,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0021,Codeberg,doc-113f83ef0d49 · https://codeberg.org/Codeberg/Community/issues,Issues - Codeberg/Community - Codeberg.org,"problem_demand yüzeyi olarak çekildi, 6366 karakter metin",bu hücrede yalnız burada: engagement_yildiz,engagement_yildiz,grup-source-0021,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Hacker News,fulltext · tam metin elde (34564 bayt),1
gelistirici-araci,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0022,Hacker News,doc-c71207285924 · https://news.ycombinator.com/ask,Ask | Hacker News,"problem_demand yüzeyi olarak çekildi, 1811 karakter metin","Sosyal ağlar ve açık topluluklar, Yazılım geliştirici ve teknik topluluklar · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0022,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Codeberg,api · https://hacker-news.firebaseio.com/v0/topstories.json,1
gelistirici-araci,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0029,Dev.to,doc-ef4759814185 · https://dev.to/t/community,Community - DEV Community,"problem_demand yüzeyi olarak çekildi, 6343 karakter metin","Yazılım geliştirici ve teknik topluluklar · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0029,en · pazar global,sayfa yayın tarihi beyan ediyor (en yeni 2026-09-17),"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Codeberg,opensearch · https://dev.to/open-search.xml,1
gelistirici-araci,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0030,Hashnode,doc-990370111c45 · https://hashnode.com/tag/community,#community articles | Hashnode,"problem_demand yüzeyi olarak çekildi, 4456 karakter metin","Yazılım geliştirici ve teknik topluluklar · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0030,en · pazar global,sayfa yayın tarihi beyan ediyor (en yeni 2026-07-20),"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Codeberg,site_search · https://hashnode.com/search?q=,1
